season,team,position,status,full_name,first_name,last_name,gsis_id,pff_id,years_exp,week,game_type,rookie_year,team_number
2018,NYG,P,ACT,Riley Dixon,Riley,Dixon,00-0032943,10862,2,1,REG,2016,21
2018,NYG,LB,ACT,B.J. Goodson,B.J.,Goodson,00-0033121,10743,2,1,REG,2016,21
2018,NYG,DL,ACT,Dalvin Tomlinson,Dalvin,Tomlinson,00-0033546,11810,1,1,REG,2017,21
2018,NYG,RB,ACT,Shane Smith,Shane,Smith,00-0033719,NA,1,1,REG,2017,21
2018,NYG,OL,ACT,Chad Wheeler,Chad,Wheeler,00-0033744,NA,1,1,REG,2017,21
2018,NYG,WR,ACT,Evan Engram,Evan,Engram,00-0033881,11778,1,1,REG,2017,21
2018,NYG,RB,ACT,Wayne Gallman,Wayne,Gallman,00-0033950,11895,1,1,REG,2017,21
2018,NYG,DL,ACT,Josh Mauro,Josh,Mauro,00-0030883,9003,4,5,REG,2014,21
2018,NYG,LB,ACT,Ukeme Eligwe,Ukeme,Eligwe,00-0033468,11938,1,7,REG,2017,21
2018,NYG,OL,ACT,Jamon Brown,Jamon,Brown,00-0032244,NA,3,10,REG,2015,21
2018,NYJ,QB,ACT,Josh McCown,Joshua,McCown,00-0021206,1085,16,1,REG,2002,22
2018,NYJ,DL,ACT,Steve McLendon,Stephen,McLendon,00-0026564,5232,9,1,REG,2009,22
2018,NYJ,WR,ACT,Andre Roberts,Andre,Roberts,00-0027691,5612,8,1,REG,2010,22
2018,NYJ,OL,ACT,James Carpenter,James,Carpenter,00-0027963,NA,7,1,REG,2011,22
2018,NYJ,RB,ACT,Bilal Powell,Bilal,Powell,00-0028064,6278,7,1,REG,2011,22
2018,NYJ,DB,ACT,Buster Skrine,Darryl,Skrine,00-0028075,6289,7,1,REG,2011,22
2018,NYJ,WR,ACT,Jermaine Kearse,Jermaine,Kearse,00-0029159,7428,6,1,REG,2012,22
2018,NYJ,OL,ACT,Kelvin Beachum,Kelvin,Beachum,00-0029316,NA,6,1,REG,2012,22
2018,NYJ,DB,ACT,Morris Claiborne,Morris,Claiborne,00-0029676,7012,6,1,REG,2012,22
2018,NYJ,DB,ACT,Trumaine Johnson,Trumaine,Johnson,00-0029690,7067,6,1,REG,2012,22
2018,NYJ,LB,ACT,Brandon Copeland,Brandon,Copeland,00-0030010,8378,5,1,REG,2013,22
2018,NYJ,OL,ACT,Brian Winters,Brian,Winters,00-0030066,NA,5,1,REG,2013,22
2018,NYJ,LB,ACT,Josh Martin,Joshua,Martin,00-0030160,8138,5,1,REG,2013,22
2018,NYJ,OL,ACT,Jonotthan Harrison,Jonotthan,Harrison,00-0030649,NA,4,1,REG,2014,22
2018,NYJ,RB,ACT,Isaiah Crowell,Isaiah,Crowell,00-0030656,9295,4,1,REG,2014,22
2018,NYJ,DL,ACT,Mike Pennel,Michael,Pennel,00-0030757,9316,4,1,REG,2014,22
2018,NYJ,OL,ACT,Dakota Dozier,Dakota,Dozier,00-0031017,NA,4,1,REG,2014,22
2018,NYJ,WR,ACT,Quincy Enunwa,Onochie,Enunwa,00-0031023,8843,4,1,REG,2014,22
2018,NYJ,OL,ACT,Brent Qvale,Brent,Qvale,00-0031031,NA,4,1,REG,2014,22
2018,NYJ,OL,ACT,Spencer Long,Spencer,Long,00-0031047,NA,4,1,REG,2014,22
2018,NYJ,LB,ACT,Jeremiah Attaochu,Jeremiah,Attaochu,00-0031258,8685,4,1,REG,2014,22
2018,NYJ,LB,ACT,Avery Williamson,Avery,Williamson,00-0031263,8786,4,1,REG,2014,22
2018,NYJ,DB,ACT,Terrence Brooks,Terrence,Brooks,00-0031338,8714,4,1,REG,2014,22
2018,NYJ,K,ACT,Jason Myers,Jason,Myers,00-0031492,NA,3,1,REG,2015,22
2018,NYJ,DB,ACT,Darryl Roberts,Darryl,Roberts,00-0031628,9680,3,1,REG,2015,22
2018,NYJ,WR,ACT,Eric Tomlinson,Eric,Tomlinson,00-0031690,9786,3,1,REG,2015,22
2018,NYJ,LB,ACT,Neville Hewitt,Neville,Hewitt,00-0031740,9836,3,1,REG,2015,22
2018,NYJ,DL,ACT,Leonard Williams,Leonard,Williams,00-0031933,9439,3,1,REG,2015,22
2018,NYJ,WR,ACT,Neal Sterling,Neal,Sterling,00-0032120,9653,3,1,REG,2015,22
2018,NYJ,DL,ACT,Henry Anderson,Henry,Anderson,00-0032269,9526,3,1,REG,2015,22
2018,NYJ,OL,ACT,Brandon Shell,Brandon,Shell,00-0032420,NA,2,1,REG,2016,22
2018,NYJ,DB,ACT,Doug Middleton,Douglas,Middleton,00-0032697,11262,2,1,REG,2016,22
2018,NYJ,WR,ACT,Charone Peake,Charone,Peake,00-0032959,10875,2,1,REG,2016,22
2018,NYJ,LB,ACT,Jordan Jenkins,Jordan,Jenkins,00-0032970,10717,2,1,REG,2016,22
2018,NYJ,LB,ACT,Darron Lee,Darron,Lee,00-0033147,10654,2,1,REG,2016,22
2018,NYJ,DB,ACT,Jamal Adams,Jamal,Adams,00-0033872,11761,1,1,REG,2017,22
2018,NYJ,DB,ACT,Marcus Maye,Marcus,Maye,00-0033892,11794,1,1,REG,2017,22
2018,NYJ,LB,ACT,Kevin Pierre-Louis,Kevin,Pierre-Louis,00-0031308,8767,4,2,REG,2014,22
2018,NYJ,DB,ACT,Rashard Robinson,Rashard,Robinson,00-0032410,10767,2,6,REG,2016,22
2018,NYJ,WR,ACT,Rishard Matthews,Rishard,Matthews,00-0029580,7211,6,8,REG,2012,22
2018,NYJ,DB,ACT,Rontez Miles,Rontez,Miles,00-0030170,8102,5,9,REG,2013,22
2018,NYJ,RB,ACT,Elijah McGuire,Elijah,McGuire,00-0033295,11943,1,9,REG,2017,22
2018,NYJ,DL,ACT,Bronson Kaufusi,Bronson,Kaufusi,00-0033117,10704,2,14,REG,2016,22
2018,NYJ,LB,ACT,Emmanuel Lamur,Emmanuel,Lamur,00-0029479,7561,6,16,REG,2012,22
2018,NYJ,DL,ACT,Destiny Vaeao,Destiny,Vaeao,00-0032859,11083,2,17,REG,2016,22
2018,OAK,LB,ACT,Derrick Johnson,Derrick,Johnson,00-0023449,2232,13,1,REG,2005,23
2018,OAK,K,ACT,Mike Nugent,Mike,Nugent,00-0023482,NA,13,1,REG,2005,23
2018,OAK,OL,ACT,Donald Penn,Donald,Penn,00-0023894,3459,12,1,REG,2006,23
2018,OAK,DL,ACT,Frostee Rucker,Frostee,Rucker,00-0024306,3036,12,1,REG,2006,23
2018,OAK,RB,ACT,Marshawn Lynch,Marshawn,Lynch,00-0025399,3628,11,1,REG,2007,23
2018,OAK,DB,ACT,Leon Hall,Leon,Hall,00-0025405,3634,11,1,REG,2007,23
2018,OAK,DB,ACT,Reggie Nelson,Reggie,Nelson,00-0025408,3637,11,1,REG,2007,23
2018,OAK,DB,ACT,Dominique Rodgers-Cromartie,Dominique,Rodgers-Cromartie,00-0026156,4330,10,1,REG,2008,23
2018,OAK,WR,ACT,Jordy Nelson,Jordy,Nelson,00-0026176,4350,10,1,REG,2008,23
2018,OAK,WR,ACT,Jared Cook,Jared,Cook,00-0027061,5012,9,1,REG,2009,23
2018,OAK,WR,ACT,Brandon LaFell,Brandon,LaFell,00-0027681,5602,8,1,REG,2010,23
2018,OAK,DB,ACT,Marcus Gilchrist,Marcus,Gilchrist,00-0027988,6202,7,1,REG,2011,23
2018,OAK,OL,ACT,Rodney Hudson,Rodney,Hudson,00-0027993,NA,7,1,REG,2011,23
2018,OAK,WR,ACT,Lee Smith,Joseph,Smith,00-0028097,6311,7,1,REG,2011,23
2018,OAK,WR,ACT,Dwayne Harris,Dwayne,Harris,00-0028114,6328,7,1,REG,2011,23
2018,OAK,WR,ACT,Derek Carrier,Derek,Carrier,00-0029119,7406,6,1,REG,2012,23
2018,OAK,LB,ACT,Tahir Whitehead,Tahir,Whitehead,00-0029212,7135,6,1,REG,2012,23
2018,OAK,OL,ACT,Kelechi Osemele,Kelechi,Osemele,00-0029259,NA,6,1,REG,2012,23
2018,OAK,RB,ACT,Doug Martin,Douglas,Martin,00-0029613,7035,6,1,REG,2012,23
2018,OAK,LB,ACT,Kyle Wilber,Kyle,Wilber,00-0029647,7113,6,1,REG,2012,23
2018,OAK,DB,ACT,Rashaan Melvin,Rashaan,Melvin,00-0029901,8334,5,1,REG,2013,23
2018,OAK,DL,ACT,Tank Carradine,Cornellius,Carradine,00-0030457,7821,5,1,REG,2013,23
2018,OAK,WR,ACT,Seth Roberts,Seth,Roberts,00-0031166,9079,4,1,REG,2014,23
2018,OAK,QB,ACT,Derek Carr,Derek,Carr,00-0031280,8671,4,1,REG,2014,23
2018,OAK,QB,ACT,AJ McCarron,Raymond,McCarron,00-0031288,8799,4,1,REG,2014,23
2018,OAK,DL,ACT,Justin Ellis,Justin,Ellis,00-0031346,8742,4,1,REG,2014,23
2018,OAK,OL,ACT,Gabe Jackson,Gabriel,Jackson,00-0031367,NA,4,1,REG,2014,23
2018,OAK,OL,ACT,T.J. Clemmings,Trevor,Clemmings,00-0031572,NA,3,1,REG,2015,23
2018,OAK,OL,ACT,Jon Feliciano,Jonathan,Feliciano,00-0032151,NA,3,1,REG,2015,23
2018,OAK,DB,ACT,Erik Harris,Erik,Harris,00-0032320,10346,2,1,REG,2016,23
2018,OAK,DB,ACT,Karl Joseph,Karl,Joseph,00-0032888,10648,2,1,REG,2016,23
2018,OAK,RB,ACT,DeAndre Washington,DeAndre,Washington,00-0032940,10777,2,1,REG,2016,23
2018,OAK,RB,ACT,Jalen Richard,Jalen,Richard,00-0033025,11395,2,1,REG,2016,23
2018,OAK,LB,ACT,Shilique Calhoun,Shilique,Calhoun,00-0033122,10709,2,1,REG,2016,23
2018,OAK,LB,ACT,Nicholas Morrow,Nicholas,Morrow,00-0033445,51674,1,1,REG,2017,23
2018,OAK,DB,ACT,Gareon Conley,Gareon,Conley,00-0033882,11779,1,1,REG,2017,23
2018,OAK,LB,ACT,Marquel Lee,Marquel,Lee,00-0033956,11923,1,1,REG,2017,23
2018,OAK,DL,ACT,Johnathan Hankins,Johnathan,Hankins,00-0030063,7830,5,2,REG,2013,23
2018,OAK,WR,ACT,Martavis Bryant,Martavis,Bryant,00-0031373,8753,4,2,REG,2014,23
2018,OAK,DB,ACT,Daryl Worley,Daryl,Worley,00-0032891,10711,2,5,REG,2016,23
2018,OAK,DL,ACT,James Cowser,James,Cowser,00-0032929,11351,2,9,REG,2016,23
2018,OAK,WR,ACT,Johnny Holton,Johnny,Holton,00-0032935,11354,2,12,REG,2016,23
2018,OAK,DL,ACT,Damontre Moore,Damontre,Moore,00-0030069,7862,5,14,REG,2013,23
2018,OAK,DL,ACT,Gabe Wright,Gabriel,Wright,00-0031574,9546,3,16,REG,2015,23
2018,PHI,OL,ACT,Jason Peters,Jason,Peters,00-0022531,2148,14,1,REG,2004,24
2018,PHI,RB,ACT,Darren Sproles,Darren,Sproles,00-0023564,2347,13,1,REG,2005,24
2018,PHI,DL,ACT,Haloti Ngata,Etuini,Ngata,00-0024227,2957,12,1,REG,2006,24
2018,PHI,DB,ACT,Corey Graham,Corey,Graham,00-0025555,3784,11,1,REG,2007,24
2018,PHI,DL,ACT,Chris Long,Christopher,Long,00-0026142,4316,10,1,REG,2008,24
2018,PHI,DL,ACT,Michael Bennett,Michael,Bennett,00-0026618,5273,9,1,REG,2009,24
2018,PHI,WR,ACT,Mike Wallace,Mike,Wallace,00-0026901,5007,9,1,REG,2009,24
2018,PHI,DB,ACT,Malcolm Jenkins,Malcolm,Jenkins,00-0026990,4937,9,1,REG,2009,24
2018,PHI,DL,ACT,Brandon Graham,Brandon,Graham,00-0027865,5538,8,1,REG,2010,24
2018,PHI,OL,ACT,Stefen Wisniewski,Stefen,Wisniewski,00-0027986,NA,7,1,REG,2011,24
2018,PHI,OL,ACT,Jason Kelce,Jason,Kelce,00-0028129,NA,7,1,REG,2011,24
2018,PHI,DB,ACT,Rodney McLeod,Rodney,McLeod,00-0028899,7271,6,1,REG,2012,24
2018,PHI,WR,ACT,Alshon Jeffery,Alshon,Jeffery,00-0029137,7048,6,1,REG,2012,24
2018,PHI,QB,ACT,Nick Foles,Nick,Foles,00-0029567,7089,6,1,REG,2012,24
2018,PHI,DL,ACT,Fletcher Cox,Fletcher,Cox,00-0029653,7018,6,1,REG,2012,24
2018,PHI,OL,ACT,Brandon Brooks,Brandon,Brooks,00-0029679,NA,6,1,REG,2012,24
2018,PHI,LB,ACT,LaRoy Reynolds,LaRoy,Reynolds,00-0029955,8500,5,1,REG,2013,24
2018,PHI,WR,ACT,Zach Ertz,Zachary,Ertz,00-0030061,7816,5,1,REG,2013,24
2018,PHI,WR,ACT,Markus Wheaton,Markus,Wheaton,00-0030460,7860,5,1,REG,2013,24
2018,PHI,OL,ACT,Lane Johnson,Lane,Johnson,00-0030561,NA,5,1,REG,2013,24
2018,PHI,OL,ACT,Chance Warmack,Chance,Warmack,00-0030593,NA,5,1,REG,2013,24
2018,PHI,WR,ACT,Nelson Agholor,Nelson,Agholor,00-0031549,9453,3,1,REG,2015,24
2018,PHI,RB,ACT,Jay Ajayi,Jay,Ajayi,00-0031590,9582,3,1,REG,2015,24
2018,PHI,LB,ACT,D.J. Alexander,Donell,Alexander,00-0031950,9605,3,1,REG,2015,24
2018,PHI,LB,ACT,Jordan Hicks,Jordan,Hicks,00-0032129,9517,3,1,REG,2015,24
2018,PHI,DB,ACT,Ronald Darby,Ronald,Darby,00-0032195,9483,3,1,REG,2015,24
2018,PHI,LB,ACT,Kamu Grugier-Hill,Caelan Kamuela,Grugier-Hill,00-0032437,10842,2,1,REG,2016,24
2018,PHI,WR,ACT,Josh Perkins,Joshua,Perkins,00-0032599,11051,2,1,REG,2016,24
2018,PHI,RB,ACT,Wendell Smallwood,Wendell,Smallwood,00-0032782,10787,2,1,REG,2016,24
2018,PHI,OL,ACT,Halapoulivaati Vaitai,Halapoulivaati,Vaitai,00-0032785,NA,2,1,REG,2016,24
2018,PHI,QB,ACT,Nate Sudfeld,Nathan,Sudfeld,00-0032792,10821,2,1,REG,2016,24
2018,PHI,DB,ACT,Jalen Mills,Jalen,Mills,00-0032803,10867,2,1,REG,2016,24
2018,PHI,QB,ACT,Carson Wentz,Carson,Wentz,00-0032950,10636,2,1,REG,2016,24
2018,PHI,OL,ACT,Isaac Seumalo,Isaac,Seumalo,00-0032954,NA,2,1,REG,2016,24
2018,PHI,DB,ACT,Sidney Jones,Sidney,Jones,00-0033543,11798,1,1,REG,2017,24
2018,PHI,DB,ACT,Rasul Douglas,Rasul,Douglas,00-0033551,11854,1,1,REG,2017,24
2018,PHI,WR,ACT,Mack Hollins,Mack,Hollins,00-0033555,11873,1,1,REG,2017,24
2018,PHI,WR,ACT,Shelton Gibson,Shelton,Gibson,00-0033573,11921,1,1,REG,2017,24
2018,PHI,LB,ACT,Nate Gerry,Nathan,Gerry,00-0033577,11940,1,1,REG,2017,24
2018,PHI,RB,ACT,Corey Clement,Corey,Clement,00-0033725,12253,1,1,REG,2017,24
2018,PHI,K,ACT,Jake Elliott,Jake,Elliott,00-0033787,11908,1,1,REG,2017,24
2018,PHI,DL,ACT,Derek Barnett,Derek,Barnett,00-0033876,11769,1,1,REG,2017,24
2018,PHI,WR,ACT,Kamar Aiken,Kamar,Aiken,00-0028497,6671,7,2,REG,2011,24
2018,PHI,LB,ACT,Nigel Bradham,Nigel,Bradham,00-0029272,7105,6,2,REG,2012,24
2018,PHI,DB,ACT,Deiondre' Hall,Deiondre',Hall,00-0032776,10761,2,2,REG,2016,24
2018,PHI,DL,ACT,Treyvon Hester,Treyvon,Hester,00-0033976,11999,1,5,REG,2017,24
2018,PHI,DL,ACT,T.Y. McGill,Torrone,McGill,00-0032162,10156,3,10,REG,2015,24
2018,PHI,WR,ACT,Richard Rodgers,Richard,Rodgers,00-0031384,8733,4,11,REG,2014,24
2018,PHI,DB,ACT,DeVante Bausby,De'Vante,Bausby,00-0031991,10057,3,11,REG,2015,24
2018,PHI,DL,ACT,Timmy Jernigan,Timothy,Jernigan,00-0031170,8683,4,12,REG,2014,24
2018,PIT,QB,ACT,Ben Roethlisberger,Ben,Roethlisberger,00-0022924,1732,14,1,REG,2004,25
2018,PIT,OL,ACT,Ramon Foster,Ramon,Foster,00-0026561,NA,9,1,REG,2009,25
2018,PIT,WR,ACT,Darrius Heyward-Bey,Darrius,Heyward-Bey,00-0026983,4930,9,1,REG,2009,25
2018,PIT,DB,ACT,Morgan Burnett,Morgan,Burnett,00-0027676,5596,8,1,REG,2010,25
2018,PIT,WR,ACT,Antonio Brown,Antonio,Brown,00-0027793,5718,8,1,REG,2010,25
2018,PIT,DB,ACT,Joe Haden,Joseph,Haden,00-0027860,5532,8,1,REG,2010,25
2018,PIT,DL,ACT,Tyson Alualu,Tyson,Alualu,00-0027862,5535,8,1,REG,2010,25
2018,PIT,OL,ACT,Maurkice Pouncey,LaShawn,Pouncey,00-0027870,NA,8,1,REG,2010,25
2018,PIT,DL,ACT,Cameron Heyward,Cameron,Heyward,00-0027969,6183,7,1,REG,2011,25
2018,PIT,OL,ACT,Marcus Gilbert,Marcus,Gilbert,00-0028001,NA,7,1,REG,2011,25
2018,PIT,RB,ACT,Stevan Ridley,Stevan,Ridley,00-0028011,6225,7,1,REG,2011,25
2018,PIT,LB,ACT,L.J. Fort,Larry,Fort,00-0028932,7292,6,1,REG,2012,25
2018,PIT,DB,ACT,Coty Sensabaugh,Coty,Sensabaugh,00-0029529,7115,6,1,REG,2012,25
2018,PIT,OL,ACT,David DeCastro,David,DeCastro,00-0029678,NA,6,1,REG,2012,25
2018,PIT,DB,ACT,Jordan Dangerfield,Jordan,Dangerfield,00-0030023,8468,5,1,REG,2013,25
2018,PIT,LB,ACT,Jon Bostic,Jon,Bostic,00-0030064,7831,5,1,REG,2013,25
2018,PIT,LB,ACT,Vince Williams,Vince,Williams,00-0030434,7988,5,1,REG,2013,25
2018,PIT,WR,ACT,Vance McDonald,Vance,McDonald,00-0030470,7836,5,1,REG,2013,25
2018,PIT,WR,ACT,Justin Hunter,Justin,Hunter,00-0030521,7815,5,1,REG,2013,25
2018,PIT,OL,ACT,Alejandro Villanueva,Alejandro,Villanueva,00-0030648,NA,4,1,REG,2014,25
2018,PIT,WR,ACT,Xavier Grimble,Xavier,Grimble,00-0031035,9092,4,1,REG,2014,25
2018,PIT,DB,ACT,Nat Berhe,Natneal,Berhe,00-0031070,8787,4,1,REG,2014,25
2018,PIT,K,ACT,Chris Boswell,Chris,Boswell,00-0031136,8990,4,1,REG,2014,25
2018,PIT,OL,ACT,Matt Feiler,Matt,Feiler,00-0031142,NA,4,1,REG,2014,25
2018,PIT,DL,ACT,Dan McCullers,Daniel,McCullers,00-0031193,8849,4,1,REG,2014,25
2018,PIT,DL,ACT,Stephon Tuitt,Stephon,Tuitt,00-0031412,8681,4,1,REG,2014,25
2018,PIT,P,ACT,Jordan Berry,Jordan,Berry,00-0031502,10236,3,1,REG,2015,25
2018,PIT,DL,ACT,L.T. Walton,Leterrius,Walton,00-0031607,9632,3,1,REG,2015,25
2018,PIT,OL,ACT,B.J. Finney,Benjamin,Finney,00-0031779,NA,3,1,REG,2015,25
2018,PIT,LB,ACT,Anthony Chickillo,Anthony,Chickillo,00-0031956,9645,3,1,REG,2015,25
2018,PIT,WR,ACT,Jesse James,Jesse,James,00-0032135,9593,3,1,REG,2015,25
2018,PIT,LB,ACT,Bud Dupree,Alvin,Dupree,00-0032146,9455,3,1,REG,2015,25
2018,PIT,LB,ACT,Tyler Matakevich,Tyler,Matakevich,00-0032366,10880,2,1,REG,2016,25
2018,PIT,DB,ACT,Mike Hilton,Michael,Hilton,00-0032521,10898,2,1,REG,2016,25
2018,PIT,DB,ACT,Sean Davis,Sean,Davis,00-0033053,10692,2,1,REG,2016,25
2018,PIT,DB,ACT,Artie Burns,Artie,Burns,00-0033103,10659,2,1,REG,2016,25
2018,PIT,DL,ACT,Javon Hargrave,Javon,Hargrave,00-0033109,10723,2,1,REG,2016,25
2018,PIT,RB,ACT,James Conner,James,Conner,00-0033553,11860,1,1,REG,2017,25
2018,PIT,WR,ACT,Ryan Switzer,Ryan,Switzer,00-0033562,11888,1,1,REG,2017,25
2018,PIT,OL,ACT,Zach Banner,Zach,Banner,00-0033785,NA,1,1,REG,2017,25
2018,PIT,WR,ACT,JuJu Smith-Schuster,John,Smith-Schuster,00-0033857,11817,1,1,REG,2017,25
2018,PIT,LB,ACT,T.J. Watt,Trent,Watt,00-0033886,11785,1,1,REG,2017,25
2018,PIT,DB,ACT,Cameron Sutton,Cameron,Sutton,00-0033930,11850,1,1,REG,2017,25
2018,PIT,RB,ACT,Trey Edmunds,Ferrell,Edmunds,00-0033838,38329,1,14,REG,2017,25
2018,PIT,WR,ACT,Eli Rogers,Eli,Rogers,00-0031782,9878,3,15,REG,2015,25
2018,LA,OL,ACT,Andrew Whitworth,Andrew,Whitworth,00-0024270,NA,12,1,REG,2006,26
2018,LA,DB,ACT,Aqib Talib,Aqib,Talib,00-0026160,4334,10,1,REG,2008,26
2018,LA,OL,ACT,John Sullivan,John,Sullivan,00-0026327,NA,10,1,REG,2008,26
2018,LA,DB,ACT,Sam Shields,Samuel,Shields,00-0027440,5943,8,1,REG,2010,26
2018,LA,OL,ACT,Rodger Saffold,Rodger,Saffold,00-0027648,NA,8,1,REG,2010,26
2018,LA,DL,ACT,Ndamukong Suh,Ndamukong,Suh,00-0027855,5527,8,1,REG,2010,26
2018,LA,P,ACT,Johnny Hekker,John,Hekker,00-0028872,7252,6,1,REG,2012,26
2018,LA,K,ACT,Greg Zuerlein,Greg,Zuerlein,00-0029621,7163,6,1,REG,2012,26
2018,LA,DL,ACT,Michael Brockers,Michael,Brockers,00-0029630,7020,6,1,REG,2012,26
2018,LA,LB,ACT,Mark Barron,Mark,Barron,00-0029670,7013,6,1,REG,2012,26
2018,LA,WR,ACT,Robert Woods,Robert,Woods,00-0030431,7822,5,1,REG,2013,26
2018,LA,DL,ACT,Ethan Westbrooks,Ethan,Westbrooks,00-0030986,8976,4,1,REG,2014,26
2018,LA,WR,ACT,Brandin Cooks,Brandin,Cooks,00-0031236,8655,4,1,REG,2014,26
2018,LA,DL,ACT,Aaron Donald,Aaron,Donald,00-0031388,8648,4,1,REG,2014,26
2018,LA,DB,ACT,Lamarcus Joyner,Lamarcus,Joyner,00-0031389,8676,4,1,REG,2014,26
2018,LA,LB,ACT,Dominique Easley,Dominique,Easley,00-0031425,8664,4,1,REG,2014,26
2018,LA,DB,ACT,Isaiah Johnson,Isaiah,Johnson,00-0031657,9753,3,1,REG,2015,26
2018,LA,DB,ACT,Troy Hill,Troy,Hill,00-0031785,9881,3,1,REG,2015,26
2018,LA,RB,ACT,Malcolm Brown,Malcolm,Brown,00-0031806,9902,3,1,REG,2015,26
2018,LA,LB,ACT,Matt Longacre,Matt,Longacre,00-0031814,9910,3,1,REG,2015,26
2018,LA,LB,ACT,Ramik Wilson,Ramik,Wilson,00-0031943,9551,3,1,REG,2015,26
2018,LA,DB,ACT,Marcus Peters,Marcus,Peters,00-0032165,9451,3,1,REG,2015,26
2018,LA,RB,ACT,Todd Gurley,Todd,Gurley,00-0032241,9443,3,1,REG,2015,26
2018,LA,OL,ACT,Rob Havenstein,Robert,Havenstein,00-0032242,NA,3,1,REG,2015,26
2018,LA,QB,ACT,Sean Mannion,Sean,Mannion,00-0032245,9522,3,1,REG,2015,26
2018,LA,LB,ACT,Bryce Hager,Bryce,Hager,00-0032248,9657,3,1,REG,2015,26
2018,LA,OL,ACT,Austin Blythe,Austin,Blythe,00-0032455,NA,2,1,REG,2016,26
2018,LA,LB,ACT,Cory Littleton,Cory,Littleton,00-0032677,11190,2,1,REG,2016,26
2018,LA,DB,ACT,Marqui Christian,Marqui,Christian,00-0032786,10801,2,1,REG,2016,26
2018,LA,DB,ACT,Blake Countess,Blake,Countess,00-0032793,10830,2,1,REG,2016,26
2018,LA,QB,ACT,Jared Goff,Jared,Goff,00-0033106,10635,2,1,REG,2016,26
2018,LA,WR,ACT,Tyler Higbee,Tyler,Higbee,00-0033110,10744,2,1,REG,2016,26
2018,LA,WR,ACT,Mike Thomas,Michael,Thomas,00-0033114,10840,2,1,REG,2016,26
2018,LA,WR,ACT,Johnny Mundt,Johnny,Mundt,00-0033246,12206,1,1,REG,2017,26
2018,LA,RB,ACT,Justin Davis,Justin,Davis,00-0033760,12202,1,1,REG,2017,26
2018,LA,WR,ACT,Gerald Everett,Gerald,Everett,00-0033895,11799,1,1,REG,2017,26
2018,LA,WR,ACT,Cooper Kupp,Cooper,Kupp,00-0033908,11824,1,1,REG,2017,26
2018,LA,DB,ACT,John Johnson,John,Johnson,00-0033927,11847,1,1,REG,2017,26
2018,LA,WR,ACT,Josh Reynolds,Joshua,Reynolds,00-0033943,11872,1,1,REG,2017,26
2018,LA,LB,ACT,Samson Ebukam,Samson,Ebukam,00-0033945,11880,1,1,REG,2017,26
2018,LA,DL,ACT,Tanzel Smart,Tanzel,Smart,00-0033963,11944,1,1,REG,2017,26
2018,LA,WR,ACT,JoJo Natson,Bruce,Natson,00-0033266,12739,1,2,REG,2017,26
2018,LA,K,ACT,Sam Ficken,Samuel,Ficken,00-0033138,NA,2,3,REG,2016,26
2018,LA,DB,ACT,Dominique Hatfield,Dominique,Hatfield,00-0033845,12338,1,4,REG,2017,26
2018,LA,WR,ACT,Nick Williams,Nick,Williams,00-0029848,8005,5,7,REG,2013,26
2018,LAC,WR,ACT,Antonio Gates,Antonio,Gates,00-0021547,1609,15,1,REG,2003,27
2018,LAC,QB,ACT,Philip Rivers,Philip,Rivers,00-0022942,1725,14,1,REG,2004,27
2018,LAC,DL,ACT,Brandon Mebane,Brandon,Mebane,00-0025472,3701,11,1,REG,2007,27
2018,LAC,OL,ACT,Russell Okung,Russell,Okung,00-0027859,NA,8,1,REG,2010,27
2018,LAC,OL,ACT,Mike Pouncey,James,Pouncey,00-0027953,NA,7,1,REG,2011,27
2018,LAC,WR,ACT,Virgil Green,Virgil,Green,00-0028142,6356,7,1,REG,2011,27
2018,LAC,DL,ACT,Melvin Ingram,Melvin,Ingram,00-0029249,7024,6,1,REG,2012,27
2018,LAC,DB,ACT,Casey Hayward,Casey,Hayward,00-0029261,7064,6,1,REG,2012,27
2018,LAC,WR,ACT,Travis Benjamin,Travis,Benjamin,00-0029269,7100,6,1,REG,2012,27
2018,LAC,DL,ACT,Damion Square,Damion,Square,00-0030148,8042,5,1,REG,2013,27
2018,LAC,WR,ACT,Keenan Allen,Keenan,Allen,00-0030279,7857,5,1,REG,2013,27
2018,LAC,DB,ACT,Jahleel Addae,Jahleel,Addae,00-0030312,8117,5,1,REG,2013,27
2018,LAC,K,ACT,Caleb Sturgis,Caleb,Sturgis,00-0030390,7948,5,1,REG,2013,27
2018,LAC,QB,ACT,Geno Smith,Eugene,Smith,00-0030565,7820,5,1,REG,2013,27
2018,LAC,OL,ACT,Michael Schofield,Michael,Schofield,00-0031353,NA,4,1,REG,2014,27
2018,LAC,DB,ACT,Adrian Phillips,Adrian,Phillips,00-0031404,9177,4,1,REG,2014,27
2018,LAC,WR,ACT,Geremy Davis,Geremy,Davis,00-0031953,9619,3,1,REG,2015,27
2018,LAC,LB,ACT,Nick Dzubnar,Nick,Dzubnar,00-0032081,10127,3,1,REG,2015,27
2018,LAC,LB,ACT,Denzel Perryman,Denzel,Perryman,00-0032103,9481,3,1,REG,2015,27
2018,LAC,LB,ACT,Kyle Emanuel,Kyle,Emanuel,00-0032110,9586,3,1,REG,2015,27
2018,LAC,DL,ACT,Darius Philon,Darius,Philon,00-0032116,9625,3,1,REG,2015,27
2018,LAC,RB,ACT,Melvin Gordon,Melvin,Gordon,00-0032144,9448,3,1,REG,2015,27
