year,weeksofar,id,team,massey,normalizedMassey
2016,7,25,Pittsburgh Steelers Offense,-0.4258843286,0.3139623548
2016,7,12,Green Bay Packers Offense,-0.4488781,0.3072362853
2016,7,19,New England Patriots Offense,-0.5455960241,0.2789446465
2016,7,28,San Francisco 49ers Offense,-0.5481179872,0.2782069294
2016,7,26,Los Angeles Rams Offense,-0.6083870827,0.2605771932
2016,7,24,Philadelphia Eagles Offense,-0.6177954315,0.2578250911
2016,7,4,Buffalo Bills Offense,-0.7001072064,0.2337474961
2016,7,15,Jacksonville Jaguars Offense,-0.7016268776,0.2333029664
2016,7,6,Chicago Bears Offense,-0.7510533625,0.2188448784
2016,7,11,Detroit Lions Offense,-0.8107671239,0.2013775869
2016,7,20,New Orleans Saints Offense,-0.8438592854,0.1916975665
2016,7,32,Washington Commanders Offense,-0.9078324682,0.1729843218
2016,7,16,Kansas City Chiefs Offense,-1.001535038,0.1455747254
2016,7,22,New York Jets Offense,-1.037511303,0.1350510556
2016,7,10,Denver Broncos Offense,-1.126917272,0.1088982883
2016,7,27,Los Angeles Chargers Offense,-1.135269278,0.1064551842
2016,7,7,Cincinnati Bengals Offense,-1.13527331,0.1064540049
2016,7,17,Miami Dolphins Offense,-1.138191027,0.105600523
2016,7,3,Baltimore Ravens Offense,-1.145586417,0.1034372454
2016,7,13,Houston Texans Offense,-1.183515234,0.09234242105
2016,7,5,Carolina Panthers Offense,-1.250488815,0.07275150892
2016,7,2,Atlanta Falcons Offense,-1.288893973,0.06151734652
2016,7,29,Seattle Seahawks Offense,-1.316305034,0.05349914456
2016,7,30,Tampa Bay Buccaneers Offense,-1.344314959,0.04530576495
2016,7,18,Minnesota Vikings Offense,-1.352229875,0.04299051727
2016,7,14,Indianapolis Colts Offense,-1.36124661,0.04035296874
2016,7,8,Cleveland Browns Offense,-1.384016179,0.03369248244
2016,7,1,Arizona Cardinals Offense,-1.499197451,0
2016,8,50,Minnesota Vikings Defense,1.786685355,1
2016,8,61,Seattle Seahawks Defense,1.533456156,0.9288561458
2016,8,56,Philadelphia Eagles Defense,1.493951876,0.917757557
2016,8,64,Washington Commanders Defense,1.457991652,0.9076546584
2016,8,42,Denver Broncos Defense,1.324845621,0.8702477484
2016,8,44,Green Bay Packers Defense,1.281682814,0.8581213096
2016,8,36,Buffalo Bills Defense,1.255436948,0.8507476255
2016,8,39,Cincinnati Bengals Defense,1.149504113,0.8209861675
2016,8,34,Atlanta Falcons Defense,1.034830262,0.7887689519
2016,8,33,Arizona Cardinals Defense,1.007687133,0.7811431849
2016,8,49,Miami Dolphins Defense,0.9899395873,0.7761570744
2016,8,59,Los Angeles Chargers Defense,0.9824281098,0.7740467511
2016,8,35,Baltimore Ravens Defense,0.9751569534,0.7720039453
2016,8,63,Tennessee Titans Defense,0.9568385368,0.7668574505
2016,8,38,Chicago Bears Defense,0.8856779702,0.7468651392
2016,8,58,Los Angeles Rams Defense,0.8482248066,0.7363428044
2016,8,37,Carolina Panthers Defense,0.8178964698,0.7278221646
2016,8,46,Indianapolis Colts Defense,0.79527759,0.7214674698
2016,8,45,Houston Texans Defense,0.7248604794,0.7016840299
2016,8,48,Kansas City Chiefs Defense,0.6999760606,0.6946928398
2016,8,52,New Orleans Saints Defense,0.6824294759,0.6897631884
2016,8,60,San Francisco 49ers Defense,0.668351009,0.6858078926
2016,8,43,Detroit Lions Defense,0.6278431489,0.6744273515
2016,8,40,Cleveland Browns Defense,0.6263205389,0.6739995796
2016,8,41,Dallas Cowboys Defense,0.6137334196,0.6704632726
2016,8,53,New York Giants Defense,0.5220567316,0.644707029
2016,8,47,Jacksonville Jaguars Defense,0.5149456342,0.6427091912
2016,8,54,New York Jets Defense,0.4061237391,0.6121360619
2016,8,55,Las Vegas Raiders Defense,0.3985380017,0.6100048756
2016,8,62,Tampa Bay Buccaneers Defense,0.3562719527,0.5981303776
2016,8,51,New England Patriots Defense,0.3106052723,0.5853004841
2016,8,57,Pittsburgh Steelers Defense,0.2906845796,0.5797038354
2016,8,23,Las Vegas Raiders Offense,0.1325213357,0.5352684274
2016,8,21,New York Giants Offense,-0.08480577474,0.4742111389
2016,8,9,Dallas Cowboys Offense,-0.1016211763,0.4694869109
2016,8,31,Tennessee Titans Offense,-0.3564690706,0.3978882899
2016,8,25,Pittsburgh Steelers Offense,-0.3726168857,0.3933516179
2016,8,28,San Francisco 49ers Offense,-0.4907836592,0.3601530778
2016,8,12,Green Bay Packers Offense,-0.5018618826,0.3570406899
2016,8,20,New Orleans Saints Offense,-0.5358368583,0.3474955398
2016,8,15,Jacksonville Jaguars Offense,-0.6077183177,0.3273006962
2016,8,26,Los Angeles Rams Offense,-0.6215692602,0.3234093225
2016,8,6,Chicago Bears Offense,-0.6647962353,0.3112648556
2016,8,24,Philadelphia Eagles Offense,-0.7082331194,0.2990614156
2016,8,11,Detroit Lions Offense,-0.7350976468,0.2915139209
2016,8,19,New England Patriots Offense,-0.7431149592,0.2892614852
2016,8,4,Buffalo Bills Offense,-0.8096617159,0.2705654076
2016,8,32,Washington Commanders Offense,-0.9538624049,0.2300527303
2016,8,10,Denver Broncos Offense,-1.015586302,0.2127116183
2016,8,22,New York Jets Offense,-1.02375089,0.2104178059
2016,8,5,Carolina Panthers Offense,-1.048204027,0.2035477828
2016,8,2,Atlanta Falcons Offense,-1.087759887,0.1924347028
2016,8,16,Kansas City Chiefs Offense,-1.089453061,0.1919590117
2016,8,7,Cincinnati Bengals Offense,-1.138277486,0.1782419608
2016,8,13,Houston Texans Offense,-1.167023306,0.1701659238
2016,8,3,Baltimore Ravens Offense,-1.174251536,0.1681351777
2016,8,17,Miami Dolphins Offense,-1.179732422,0.1665953421
2016,8,27,Los Angeles Chargers Offense,-1.206162342,0.159169949
2016,8,29,Seattle Seahawks Offense,-1.222959712,0.1544507867
2016,8,30,Tampa Bay Buccaneers Offense,-1.260859714,0.1438029144
2016,8,8,Cleveland Browns Offense,-1.345554159,0.1200083075
2016,8,18,Minnesota Vikings Offense,-1.46460726,0.08656075672
2016,8,14,Indianapolis Colts Offense,-1.66783093,0.02946578035
2016,8,1,Arizona Cardinals Offense,-1.772711331,0
2016,9,50,Minnesota Vikings Defense,1.602462204,1
2016,9,61,Seattle Seahawks Defense,1.594889486,0.9977476962
2016,9,64,Washington Commanders Defense,1.445364861,0.9532755659
2016,9,56,Philadelphia Eagles Defense,1.379697238,0.9337444749
2016,9,42,Denver Broncos Defense,1.314139497,0.9142460651
2016,9,36,Buffalo Bills Defense,1.273578368,0.902182234
2016,9,44,Green Bay Packers Defense,1.140451314,0.8625871262
2016,9,39,Cincinnati Bengals Defense,1.13623694,0.8613336723
2016,9,35,Baltimore Ravens Defense,1.043473772,0.8337437308
2016,9,34,Atlanta Falcons Defense,1.031659339,0.8302298414
2016,9,49,Miami Dolphins Defense,1.009024814,0.8234978027
2016,9,33,Arizona Cardinals Defense,0.9840506501,0.8160699007
2016,9,37,Carolina Panthers Defense,0.9275671622,0.7992703868
2016,9,58,Los Angeles Rams Defense,0.9190132967,0.7967262666
2016,9,38,Chicago Bears Defense,0.9038379605,0.7922127657
2016,9,63,Tennessee Titans Defense,0.8976558501,0.790374061
2016,9,59,Los Angeles Chargers Defense,0.8831399417,0.7860566895
2016,9,48,Kansas City Chiefs Defense,0.7916153585,0.7588351319
2016,9,46,Indianapolis Colts Defense,0.7915632213,0.7588196251
2016,9,45,Houston Texans Defense,0.7600918931,0.749459314
2016,9,52,New Orleans Saints Defense,0.6943860074,0.7299168427
2016,9,41,Dallas Cowboys Defense,0.6311633229,0.7111129336
2016,9,47,Jacksonville Jaguars Defense,0.620466887,0.7079315627
2016,9,53,New York Giants Defense,0.6097646358,0.7047484622
2016,9,43,Detroit Lions Defense,0.5946746007,0.7002603319
2016,9,40,Cleveland Browns Defense,0.5620284653,0.6905506056
2016,9,60,San Francisco 49ers Defense,0.5362942775,0.6828966546
2016,9,55,Las Vegas Raiders Defense,0.440318019,0.6543510644
2016,9,62,Tampa Bay Buccaneers Defense,0.436342656,0.6531686983
2016,9,57,Pittsburgh Steelers Defense,0.3842211662,0.6376665448
2016,9,54,New York Jets Defense,0.3336650563,0.6226299721
2016,9,51,New England Patriots Defense,0.2787271684,0.6062901558
2016,9,23,Las Vegas Raiders Offense,0.1959185788,0.5816609392
2016,9,21,New York Giants Offense,0.007271714571,0.5255529376
2016,9,9,Dallas Cowboys Offense,-0.08296472599,0.4987145039
2016,9,31,Tennessee Titans Offense,-0.2576747172,0.4467516552
2016,9,20,New Orleans Saints Offense,-0.3905989475,0.4072168717
2016,9,28,San Francisco 49ers Offense,-0.4551413188,0.3880204568
2016,9,25,Pittsburgh Steelers Offense,-0.4626669115,0.385782169
2016,9,12,Green Bay Packers Offense,-0.4785471911,0.3810590015
2016,9,11,Detroit Lions Offense,-0.6043078734,0.3436548252
2016,9,15,Jacksonville Jaguars Offense,-0.6751153453,0.3225950224
2016,9,26,Los Angeles Rams Offense,-0.700296758,0.3151054797
2016,9,6,Chicago Bears Offense,-0.7045974398,0.3138263561
2016,9,19,New England Patriots Offense,-0.7327474171,0.3054538927
2016,9,24,Philadelphia Eagles Offense,-0.8128719105,0.2816229892
2016,9,4,Buffalo Bills Offense,-0.8736135345,0.2635570057
2016,9,32,Washington Commanders Offense,-0.9486113074,0.2412509092
2016,9,22,New York Jets Offense,-1.029728398,0.2171247841
2016,9,10,Denver Broncos Offense,-1.044309154,0.2127881253
2016,9,27,Los Angeles Chargers Offense,-1.087194369,0.2000330565
2016,9,5,Carolina Panthers Offense,-1.127730134,0.1879767694
2016,9,7,Cincinnati Bengals Offense,-1.146016244,0.1825380515
2016,9,16,Kansas City Chiefs Offense,-1.150218401,0.1812882314
2016,9,17,Miami Dolphins Offense,-1.15362345,0.18027549
2016,9,2,Atlanta Falcons Offense,-1.170871662,0.1751454671
2016,9,13,Houston Texans Offense,-1.193657517,0.1683684194
2016,9,30,Tampa Bay Buccaneers Offense,-1.21603309,0.1617133994
2016,9,3,Baltimore Ravens Offense,-1.272590943,0.1448917676
2016,9,29,Seattle Seahawks Offense,-1.274705149,0.1442629531
2016,9,8,Cleveland Browns Offense,-1.38732522,0.1107671028
2016,9,18,Minnesota Vikings Offense,-1.433332631,0.09708341982
2016,9,14,Indianapolis Colts Offense,-1.527916522,0.06895195234
2016,9,1,Arizona Cardinals Offense,-1.759747441,0
2016,10,61,Seattle Seahawks Defense,1.520692805,1
2016,10,50,Minnesota Vikings Defense,1.469671509,0.9841032032
2016,10,64,Washington Commanders Defense,1.368746242,0.9526577362
2016,10,36,Buffalo Bills Defense,1.318723913,0.9370721892
2016,10,42,Denver Broncos Defense,1.299409765,0.9310544453
2016,10,56,Philadelphia Eagles Defense,1.252924907,0.9165710745
2016,10,39,Cincinnati Bengals Defense,1.226400603,0.9083068495
2016,10,35,Baltimore Ravens Defense,1.100631133,0.8691206296
2016,10,49,Miami Dolphins Defense,1.06625767,0.8584108278
2016,10,33,Arizona Cardinals Defense,1.038447486,0.8497459588
2016,10,63,Tennessee Titans Defense,1.027442521,0.846317122
2016,10,44,Green Bay Packers Defense,1.025680348,0.8457680788
2016,10,52,New Orleans Saints Defense,0.9700678853,0.8284408037
2016,10,38,Chicago Bears Defense,0.9087901154,0.8093483787
2016,10,59,Los Angeles Chargers Defense,0.9060040459,0.8084803181
2016,10,37,Carolina Panthers Defense,0.8988103921,0.8062389784
2016,10,34,Atlanta Falcons Defense,0.8960466009,0.805377859
2016,10,58,Los Angeles Rams Defense,0.8283264033,0.7842781553
2016,10,45,Houston Texans Defense,0.7902396356,0.7724113926
2016,10,48,Kansas City Chiefs Defense,0.7843864648,0.7705877096
2016,10,46,Indianapolis Colts Defense,0.7385511228,0.7563067097
2016,10,40,Cleveland Browns Defense,0.6716925846,0.7354754747
2016,10,41,Dallas Cowboys Defense,0.5956142608,0.7117716145
2016,10,43,Detroit Lions Defense,0.5882470004,0.709476184
2016,10,53,New York Giants Defense,0.5728812422,0.704688647
2016,10,47,Jacksonville Jaguars Defense,0.5261155107,0.690117764
2016,10,57,Pittsburgh Steelers Defense,0.5257486977,0.6900034754
2016,10,62,Tampa Bay Buccaneers Defense,0.502544416,0.6827736756
2016,10,60,San Francisco 49ers Defense,0.4371940397,0.6624123414
2016,10,55,Las Vegas Raiders Defense,0.4186528237,0.6566354213
2016,10,54,New York Jets Defense,0.4169336527,0.6560997762
2016,10,51,New England Patriots Defense,0.3330546715,0.6299654511
2016,10,23,Las Vegas Raiders Offense,0.2292262491,0.5976154429
2016,10,21,New York Giants Offense,-0.09999488985,0.4950394205
2016,10,9,Dallas Cowboys Offense,-0.1856507468,0.4683514712
2016,10,31,Tennessee Titans Offense,-0.1972707649,0.4647310012
2016,10,20,New Orleans Saints Offense,-0.3980088468,0.402186676
2016,10,25,Pittsburgh Steelers Offense,-0.4362566773,0.3902697307
2016,10,28,San Francisco 49ers Offense,-0.4660228282,0.3809954376
2016,10,19,New England Patriots Offense,-0.5594536326,0.3518850338
2016,10,11,Detroit Lions Offense,-0.652059544,0.3230316435
2016,10,12,Green Bay Packers Offense,-0.6795018686,0.3144813891
2016,10,15,Jacksonville Jaguars Offense,-0.7149846655,0.3034259502
2016,10,24,Philadelphia Eagles Offense,-0.735301283,0.2970958652
2016,10,26,Los Angeles Rams Offense,-0.7827833282,0.2823017989
2016,10,32,Washington Commanders Offense,-0.8249381847,0.2691675345
2016,10,6,Chicago Bears Offense,-0.8355020544,0.2658761306
2016,10,4,Buffalo Bills Offense,-0.8628661076,0.2573502634
2016,10,22,New York Jets Offense,-0.9136958841,0.2415131385
2016,10,2,Atlanta Falcons Offense,-1.06160739,0.1954280847
2016,10,27,Los Angeles Chargers Offense,-1.083139587,0.1887192592
2016,10,7,Cincinnati Bengals Offense,-1.094239946,0.1852607004
2016,10,16,Kansas City Chiefs Offense,-1.099411515,0.1836493854
2016,10,5,Carolina Panthers Offense,-1.106477826,0.1814477223
2016,10,13,Houston Texans Offense,-1.131827702,0.1735494156
2016,10,17,Miami Dolphins Offense,-1.140443845,0.1708648685
2016,10,29,Seattle Seahawks Offense,-1.275498853,0.1287855368
2016,10,10,Denver Broncos Offense,-1.279033193,0.1276843362
2016,10,30,Tampa Bay Buccaneers Offense,-1.307311342,0.1188736626
2016,10,3,Baltimore Ravens Offense,-1.318826083,0.1152859938
2016,10,18,Minnesota Vikings Offense,-1.394784033,0.09161963878
2016,10,8,Cleveland Browns Offense,-1.394978621,0.09155901074
2016,10,14,Indianapolis Colts Offense,-1.533445177,0.04841673677
2016,10,1,Arizona Cardinals Offense,-1.688840296,0
2016,11,50,Minnesota Vikings Defense,1.661987573,1
2016,11,61,Seattle Seahawks Defense,1.47189643,0.9463161753
2016,11,64,Washington Commanders Defense,1.365190809,0.9161813368
2016,11,42,Denver Broncos Defense,1.339013453,0.9087885644
2016,11,36,Buffalo Bills Defense,1.12654922,0.8487863334
2016,11,56,Philadelphia Eagles Defense,1.094195172,0.8396491952
2016,11,39,Cincinnati Bengals Defense,1.087751044,0.8378293028
2016,11,35,Baltimore Ravens Defense,1.059953136,0.8299788687
2016,11,33,Arizona Cardinals Defense,1.050524287,0.8273160583
2016,11,49,Miami Dolphins Defense,0.9959026354,0.8118903044
2016,11,63,Tennessee Titans Defense,0.974357617,0.8058057548
2016,11,52,New Orleans Saints Defense,0.9732802486,0.8055014941
2016,11,58,Los Angeles Rams Defense,0.9608526467,0.801991803
2016,11,34,Atlanta Falcons Defense,0.9439075901,0.797206333
2016,11,38,Chicago Bears Defense,0.9291931678,0.7930508187
2016,11,37,Carolina Panthers Defense,0.9167530616,0.7895375962
2016,11,44,Green Bay Packers Defense,0.9093648138,0.787451074
2016,11,46,Indianapolis Colts Defense,0.9037173519,0.7858561687
2016,11,59,Los Angeles Chargers Defense,0.8806089251,0.7793300954
2016,11,57,Pittsburgh Steelers Defense,0.8262050377,0.7639658406
2016,11,48,Kansas City Chiefs Defense,0.734738336,0.7381346404
2016,11,45,Houston Texans Defense,0.7165053475,0.7329854443
2016,11,53,New York Giants Defense,0.6812312842,0.7230236618
2016,11,40,Cleveland Browns Defense,0.6576956249,0.7163769333
2016,11,43,Detroit Lions Defense,0.5939651885,0.6983787588
2016,11,47,Jacksonville Jaguars Defense,0.5622478598,0.6894214371
2016,11,41,Dallas Cowboys Defense,0.4754866675,0.6649191243
2016,11,60,San Francisco 49ers Defense,0.4455335793,0.6564600435
2016,11,54,New York Jets Defense,0.4275348842,0.6513770145
2016,11,51,New England Patriots Defense,0.4266803943,0.6511356972
2016,11,55,Las Vegas Raiders Defense,0.4117646942,0.6469233398
2016,11,62,Tampa Bay Buccaneers Defense,0.4026024138,0.6443358113
2016,11,23,Las Vegas Raiders Offense,0.2637602827,0.6051252699
2016,11,21,New York Giants Offense,-0.1219795523,0.4961881076
2016,11,9,Dallas Cowboys Offense,-0.1863576832,0.478007017
2016,11,31,Tennessee Titans Offense,-0.3359523213,0.4357598497
2016,11,20,New Orleans Saints Offense,-0.4266175385,0.4101549974
2016,11,25,Pittsburgh Steelers Offense,-0.4421829698,0.4057591488
2016,11,28,San Francisco 49ers Offense,-0.5911131843,0.363699622
2016,11,19,New England Patriots Offense,-0.6131747575,0.3574691916
2016,11,12,Green Bay Packers Offense,-0.6252261591,0.3540657435
2016,11,11,Detroit Lions Offense,-0.6532741342,0.3461446876
2016,11,24,Philadelphia Eagles Offense,-0.6754062427,0.3398943373
2016,11,32,Washington Commanders Offense,-0.7293953859,0.3246472108
2016,11,15,Jacksonville Jaguars Offense,-0.7305228622,0.3243287991
2016,11,26,Los Angeles Rams Offense,-0.7367674916,0.3225652473
2016,11,4,Buffalo Bills Offense,-0.7509897068,0.3185487376
2016,11,7,Cincinnati Bengals Offense,-0.8934282991,0.2783225161
2016,11,6,Chicago Bears Offense,-0.9034347528,0.2754965838
2016,11,22,New York Jets Offense,-0.9246198202,0.2695136883
2016,11,16,Kansas City Chiefs Offense,-0.9935749276,0.2500400093
2016,11,13,Houston Texans Offense,-1.063118336,0.2304001875
2016,11,5,Carolina Panthers Offense,-1.065703762,0.2296700349
2016,11,27,Los Angeles Chargers Offense,-1.067979276,0.2290274048
2016,11,2,Atlanta Falcons Offense,-1.111132407,0.216840487
2016,11,29,Seattle Seahawks Offense,-1.152089334,0.2052738014
2016,11,3,Baltimore Ravens Offense,-1.184104509,0.1962323646
2016,11,30,Tampa Bay Buccaneers Offense,-1.210935289,0.1886550579
2016,11,17,Miami Dolphins Offense,-1.277892628,0.1697455709
2016,11,10,Denver Broncos Offense,-1.29261539,0.1655877013
2016,11,18,Minnesota Vikings Offense,-1.423458595,0.1286361443
2016,11,14,Indianapolis Colts Offense,-1.530800367,0.0983216499
2016,11,8,Cleveland Browns Offense,-1.67815177,0.05670799694
2016,11,1,Arizona Cardinals Offense,-1.878951322,0
2016,12,50,Minnesota Vikings Defense,1.64374479,1
2016,12,42,Denver Broncos Defense,1.417003788,0.935742424
2016,12,64,Washington Commanders Defense,1.293521331,0.9007479443
2016,12,61,Seattle Seahawks Defense,1.254927714,0.8898106536
2016,12,44,Green Bay Packers Defense,1.066482029,0.8364058312
2016,12,49,Miami Dolphins Defense,1.037486157,0.8281885063
2016,12,36,Buffalo Bills Defense,1.035699794,0.8276822575
2016,12,35,Baltimore Ravens Defense,1.033612322,0.8270906755
2016,12,33,Arizona Cardinals Defense,1.025340054,0.824746345
2016,12,52,New Orleans Saints Defense,1.021090573,0.8235420575
2016,12,39,Cincinnati Bengals Defense,0.9943728006,0.8159703379
2016,12,58,Los Angeles Rams Defense,0.9840784894,0.8130529675
2016,12,37,Carolina Panthers Defense,0.975082936,0.8105036603
2016,12,56,Philadelphia Eagles Defense,0.9649661365,0.8076365961
2016,12,34,Atlanta Falcons Defense,0.9268277906,0.7968283275
2016,12,63,Tennessee Titans Defense,0.901163996,0.7895553013
2016,12,59,Los Angeles Chargers Defense,0.8946014427,0.7876954976
2016,12,57,Pittsburgh Steelers Defense,0.8866527236,0.7854428595
2016,12,38,Chicago Bears Defense,0.8525303961,0.7757727158
2016,12,46,Indianapolis Colts Defense,0.8457055303,0.7738385737
2016,12,48,Kansas City Chiefs Defense,0.8290509118,0.7691187153
