season,weeksofar,teamID,team,massey,normalizedMassey
2018,11,31,Tennessee Titans,-0.2895346742,0.4946318691
2018,11,9,Dallas Cowboys,-0.5232633463,0.4712590019
2018,11,14,Indianapolis Colts,-0.5483502925,0.4687503073
2018,11,12,Green Bay Packers,-0.7775267177,0.4458326648
2018,11,11,Detroit Lions,-0.9982229959,0.423763037
2018,11,8,Cleveland Browns,-1.013848484,0.4222004881
2018,11,30,Tampa Bay Buccaneers,-1.058867094,0.4176986271
2018,11,15,Jacksonville Jaguars,-1.119516224,0.4116337141
2018,11,17,Miami Dolphins,-1.720517899,0.3515335467
2018,11,10,Denver Broncos,-1.84497936,0.3390874005
2018,11,28,San Francisco 49ers,-2.633530388,0.2602322978
2018,11,22,New York Jets,-2.663178637,0.2572674728
2018,11,21,New York Giants,-3.033480639,0.2202372726
2018,11,4,Buffalo Bills,-3.100614279,0.2135239087
2018,11,1,Arizona Cardinals,-3.282332792,0.1953520574
2018,11,23,Las Vegas Raiders,-5.235853366,0
2018,12,20,New Orleans Saints,4.83780101,1
2018,12,16,Kansas City Chiefs,4.297567617,0.9459766607
2018,12,26,Los Angeles Rams,2.812286231,0.7974485221
2018,12,25,Pittsburgh Steelers,2.596432129,0.7758631119
2018,12,6,Chicago Bears,2.541062302,0.7703261292
2018,12,27,Los Angeles Chargers,2.019676911,0.7181875902
2018,12,19,New England Patriots,1.939676313,0.7101875304
2018,12,3,Baltimore Ravens,1.862874252,0.7025073243
2018,12,5,Carolina Panthers,1.485813818,0.6648012809
2018,12,18,Minnesota Vikings,1.200213221,0.6362412211
2018,12,13,Houston Texans,0.9203982428,0.6082597233
2018,12,24,Philadelphia Eagles,0.8697653372,0.6031964328
2018,12,29,Seattle Seahawks,0.7499346168,0.5912133607
2018,12,2,Atlanta Falcons,0.3584171787,0.5520616169
2018,12,7,Cincinnati Bengals,0.1412376849,0.5303436675
2018,12,9,Dallas Cowboys,-0.0454843903,0.51167146
2018,12,32,Washington Commanders,-0.06005295275,0.5102146038
2018,12,8,Cleveland Browns,-0.1334119221,0.5028787068
2018,12,14,Indianapolis Colts,-0.3153279181,0.4846871072
2018,12,30,Tampa Bay Buccaneers,-0.544762864,0.4617436126
2018,12,10,Denver Broncos,-0.5722558415,0.4589943149
2018,12,31,Tennessee Titans,-0.7297335647,0.4432465426
2018,12,15,Jacksonville Jaguars,-1.21067898,0.3951520011
2018,12,11,Detroit Lions,-1.286851246,0.3875347744
2018,12,12,Green Bay Packers,-1.307273494,0.3854925496
2018,12,17,Miami Dolphins,-1.832333473,0.3329865517
2018,12,22,New York Jets,-2.735145956,0.2427053034
2018,12,4,Buffalo Bills,-2.900386179,0.2261812811
2018,12,21,New York Giants,-2.965231384,0.2196967607
2018,12,28,San Francisco 49ers,-3.225355198,0.1936843792
2018,12,1,Arizona Cardinals,-3.606672511,0.1555526479
2018,12,23,Las Vegas Raiders,-5.16219899,0
2018,13,16,Kansas City Chiefs,5.002310114,1
2018,13,20,New Orleans Saints,4.270509132,0.9268199018
2018,13,26,Los Angeles Rams,3.587157972,0.8584847857
2018,13,19,New England Patriots,2.598785572,0.7596475457
2018,13,25,Pittsburgh Steelers,2.588451176,0.7586141062
2018,13,27,Los Angeles Chargers,2.472514483,0.7470204369
2018,13,3,Baltimore Ravens,2.238621725,0.7236311611
2018,13,6,Chicago Bears,2.019896775,0.7017586661
2018,13,13,Houston Texans,1.961027736,0.6958717622
2018,13,24,Philadelphia Eagles,1.44179551,0.6439485395
2018,13,29,Seattle Seahawks,1.257577056,0.6255266942
2018,13,5,Carolina Panthers,0.6411518674,0.5638841753
2018,13,9,Dallas Cowboys,0.5492211292,0.5546911015
2018,13,10,Denver Broncos,0.4875882222,0.5485278108
2018,13,18,Minnesota Vikings,0.2880232445,0.528571313
2018,13,30,Tampa Bay Buccaneers,-0.2644305602,0.4733259325
2018,13,2,Atlanta Falcons,-0.3063217252,0.469136816
2018,13,31,Tennessee Titans,-0.3510965437,0.4646593342
2018,13,32,Washington Commanders,-0.3928022207,0.4604887665
2018,13,14,Indianapolis Colts,-0.4456272081,0.4552062678
2018,13,15,Jacksonville Jaguars,-0.6548578643,0.4342832021
2018,13,8,Cleveland Browns,-0.8408097604,0.4156880125
2018,13,7,Cincinnati Bengals,-0.8595722318,0.4138117654
2018,13,17,Miami Dolphins,-1.873783697,0.3123906189
2018,13,21,New York Giants,-2.136347618,0.2861342267
2018,13,12,Green Bay Packers,-2.138319349,0.2859370536
2018,13,11,Detroit Lions,-2.14360265,0.2854087236
2018,13,4,Buffalo Bills,-3.259245629,0.1738444256
2018,13,22,New York Jets,-3.367768387,0.1629921498
2018,13,1,Arizona Cardinals,-3.522027986,0.14756619
2018,13,28,San Francisco 49ers,-3.850328399,0.1147361487
2018,13,23,Las Vegas Raiders,-4.997689886,0
2018,14,16,Kansas City Chiefs,5.366809175,1
2018,14,20,New Orleans Saints,4.365136074,0.8998326899
2018,14,26,Los Angeles Rams,3.297932587,0.7931123411
2018,14,6,Chicago Bears,3.03487447,0.7668065295
2018,14,27,Los Angeles Chargers,2.792566154,0.7425756979
2018,14,19,New England Patriots,2.663482513,0.7296673338
2018,14,13,Houston Texans,2.087464213,0.6720655038
2018,14,29,Seattle Seahawks,2.060427555,0.669361838
2018,14,3,Baltimore Ravens,1.979694355,0.661288518
2018,14,25,Pittsburgh Steelers,1.779929481,0.6413120305
2018,14,9,Dallas Cowboys,0.9408067799,0.5573997605
2018,14,24,Philadelphia Eagles,0.5949068034,0.5228097628
2018,14,31,Tennessee Titans,0.4957281549,0.512891898
2018,14,14,Indianapolis Colts,0.05194494397,0.4685135769
2018,14,10,Denver Broncos,-0.02307047561,0.4610120349
2018,14,18,Minnesota Vikings,-0.04183910579,0.4591351719
2018,14,5,Carolina Panthers,-0.1307785246,0.45024123
2018,14,8,Cleveland Browns,-0.2960490977,0.4337141727
2018,14,30,Tampa Bay Buccaneers,-0.8361818627,0.3797008962
2018,14,15,Jacksonville Jaguars,-1.196233652,0.3436957173
2018,14,7,Cincinnati Bengals,-1.224024123,0.3409166701
2018,14,11,Detroit Lions,-1.384849928,0.3248340896
2018,14,32,Washington Commanders,-1.405200496,0.3227990329
2018,14,12,Green Bay Packers,-1.47873545,0.3154455375
2018,14,17,Miami Dolphins,-1.520811178,0.3112379647
2018,14,2,Atlanta Falcons,-1.545970024,0.3087220801
2018,14,21,New York Giants,-1.835913772,0.2797277053
2018,14,22,New York Jets,-2.920607848,0.1712582977
2018,14,4,Buffalo Bills,-3.450291548,0.1182899277
2018,14,28,San Francisco 49ers,-3.4768461,0.1156344725
2018,14,1,Arizona Cardinals,-4.111109248,0.05220815764
2018,14,23,Las Vegas Raiders,-4.633190825,0
2018,15,16,Kansas City Chiefs,4.855325156,1
2018,15,20,New Orleans Saints,4.651037798,0.9795712641
2018,15,6,Chicago Bears,3.100155286,0.824483013
2018,15,13,Houston Texans,2.669643335,0.7814318179
2018,15,3,Baltimore Ravens,2.662516242,0.7807191085
2018,15,27,Los Angeles Chargers,2.532810212,0.7677485056
2018,15,26,Los Angeles Rams,2.376707457,0.75213823
2018,15,25,Pittsburgh Steelers,2.326972302,0.7471647146
2018,15,19,New England Patriots,2.114369958,0.7259044802
2018,15,24,Philadelphia Eagles,1.175843171,0.6320518015
2018,15,31,Tennessee Titans,1.153097836,0.629777268
2018,15,29,Seattle Seahawks,1.059165826,0.620384067
2018,15,14,Indianapolis Colts,0.9784362337,0.6123111077
2018,15,9,Dallas Cowboys,0.6952454891,0.5839920333
2018,15,18,Minnesota Vikings,0.2554344465,0.540010929
2018,15,5,Carolina Panthers,0.1557086685,0.5300383512
2018,15,8,Cleveland Browns,-0.008229043469,0.51364458
2018,15,10,Denver Broncos,-0.2777747111,0.4866900133
2018,15,7,Cincinnati Bengals,-0.537791577,0.4606883267
2018,15,30,Tampa Bay Buccaneers,-0.7742315327,0.4370443311
2018,15,2,Atlanta Falcons,-0.9189200133,0.422575483
2018,15,32,Washington Commanders,-0.9730034135,0.417167143
2018,15,15,Jacksonville Jaguars,-1.331728767,0.3812946077
2018,15,12,Green Bay Packers,-1.820432476,0.3324242368
2018,15,17,Miami Dolphins,-1.844002789,0.3300672054
2018,15,11,Detroit Lions,-2.073868476,0.3070806368
2018,15,21,New York Giants,-2.119041501,0.3025633342
2018,15,4,Buffalo Bills,-3.291352704,0.1853322139
2018,15,22,New York Jets,-3.31204613,0.1832628714
2018,15,28,San Francisco 49ers,-3.526832888,0.1617841956
2018,15,1,Arizona Cardinals,-4.808538551,0.03361362927
2018,15,23,Las Vegas Raiders,-5.144674844,0
2018,16,20,New Orleans Saints,4.92918532,1
2018,16,16,Kansas City Chiefs,4.289891126,0.9360705806
2018,16,3,Baltimore Ravens,3.090392001,0.8161206681
2018,16,6,Chicago Bears,2.998382853,0.8069197533
2018,16,26,Los Angeles Rams,2.581816318,0.7652630998
2018,16,13,Houston Texans,2.477180903,0.7547995583
2018,16,19,New England Patriots,2.385445337,0.7456260017
2018,16,25,Pittsburgh Steelers,2.218297684,0.7289112364
2018,16,27,Los Angeles Chargers,2.117149805,0.7187964485
2018,16,24,Philadelphia Eagles,1.821154679,0.6891969358
2018,16,31,Tennessee Titans,1.613699696,0.6684514376
2018,16,29,Seattle Seahawks,1.599167618,0.6669982298
2018,16,9,Dallas Cowboys,1.307846918,0.6378661598
2018,16,14,Indianapolis Colts,0.8330607446,0.5903875424
2018,16,18,Minnesota Vikings,0.7222133977,0.5793028078
2018,16,8,Cleveland Browns,0.2478429621,0.5318657642
2018,16,5,Carolina Panthers,-0.2497801488,0.4821034531
2018,16,2,Atlanta Falcons,-0.4308614181,0.4639953262
2018,16,15,Jacksonville Jaguars,-0.6283931315,0.4442421548
2018,16,30,Tampa Bay Buccaneers,-1.036304536,0.4034510144
2018,16,7,Cincinnati Bengals,-1.041382096,0.4029432584
2018,16,10,Denver Broncos,-1.143179732,0.3927634948
2018,16,32,Washington Commanders,-1.284610142,0.3786204538
2018,16,12,Green Bay Packers,-1.582840462,0.3487974218
2018,16,21,New York Giants,-1.585101267,0.3485713413
2018,16,11,Detroit Lions,-2.528694505,0.2542120175
2018,16,17,Miami Dolphins,-2.768020473,0.2302794207
2018,16,28,San Francisco 49ers,-3.586492454,0.1484322225
2018,16,4,Buffalo Bills,-3.744366295,0.1326448385
2018,16,22,New York Jets,-3.946943152,0.1123871528
2018,16,23,Las Vegas Raiders,-4.604942873,0.04658718069
2018,16,1,Arizona Cardinals,-5.07081468,0
2018,17,16,Kansas City Chiefs,4.645032946,1
2018,17,20,New Orleans Saints,4.585540201,0.9940507255
2018,17,6,Chicago Bears,3.637427675,0.8992394729
2018,17,3,Baltimore Ravens,3.360160167,0.8715127222
2018,17,26,Los Angeles Rams,3.224756751,0.8579723805
2018,17,13,Houston Texans,3.03042379,0.8385390844
2018,17,19,New England Patriots,2.833679603,0.8188646657
2018,17,27,Los Angeles Chargers,2.830455806,0.818542286
2018,17,25,Pittsburgh Steelers,2.314200632,0.7669167686
2018,17,24,Philadelphia Eagles,2.177283554,0.7532250609
2018,17,29,Seattle Seahawks,1.860463535,0.7215430589
2018,17,31,Tennessee Titans,1.283508433,0.6638475488
2018,17,14,Indianapolis Colts,1.267044612,0.6622011666
2018,17,9,Dallas Cowboys,1.194902787,0.6549869842
2018,17,5,Carolina Panthers,0.6577892237,0.6012756278
2018,17,8,Cleveland Browns,0.2000694701,0.5555036524
2018,17,18,Minnesota Vikings,0.1683462653,0.552331332
2018,17,2,Atlanta Falcons,-0.4261780413,0.4928789013
2018,17,15,Jacksonville Jaguars,-0.9745486952,0.4380418359
2018,17,7,Cincinnati Bengals,-1.332149284,0.402281777
2018,17,30,Tampa Bay Buccaneers,-1.535390203,0.3819576852
2018,17,21,New York Giants,-1.581235907,0.3773731147
2018,17,32,Washington Commanders,-1.647687535,0.3707279519
2018,17,10,Denver Broncos,-1.829053856,0.3525913198
2018,17,11,Detroit Lions,-2.021699164,0.333326789
2018,17,12,Green Bay Packers,-2.114889672,0.3240077382
2018,17,4,Buffalo Bills,-3.246090351,0.2108876703
2018,17,17,Miami Dolphins,-3.348879905,0.2006087149
2018,17,28,San Francisco 49ers,-4.288333972,0.1066633083
2018,17,22,New York Jets,-4.521862866,0.08331041887
2018,17,23,Las Vegas Raiders,-5.048118945,0.0306848109
2018,17,1,Arizona Cardinals,-5.354967054,0
2018,18,16,Kansas City Chiefs,4.896653982,1
2018,18,20,New Orleans Saints,4.469490705,0.9572836723
2018,18,27,Los Angeles Chargers,3.913004048,0.9016350066
2018,18,26,Los Angeles Rams,3.715770856,0.8819116874
2018,18,6,Chicago Bears,3.308797665,0.8412143683
2018,18,14,Indianapolis Colts,2.82041714,0.7923763158
2018,18,19,New England Patriots,2.743821768,0.7847167785
2018,18,24,Philadelphia Eagles,2.276836335,0.7380182353
2018,18,3,Baltimore Ravens,2.15730989,0.7260655907
2018,18,25,Pittsburgh Steelers,2.155869264,0.7259215282
2018,18,29,Seattle Seahawks,1.60907236,0.6712418378
2018,18,9,Dallas Cowboys,1.517872969,0.6621218987
2018,18,13,Houston Texans,1.386454471,0.6489800489
2018,18,31,Tennessee Titans,1.082629791,0.6185975809
2018,18,5,Carolina Panthers,0.368552538,0.5471898556
2018,18,18,Minnesota Vikings,0.1936471029,0.5296993121
2018,18,8,Cleveland Browns,-0.009718518469,0.5093627499
2018,18,2,Atlanta Falcons,-0.9217423382,0.418160368
2018,18,15,Jacksonville Jaguars,-0.9710354594,0.4132310558
2018,18,7,Cincinnati Bengals,-1.330591025,0.3772754992
2018,18,21,New York Giants,-1.560828883,0.3542517135
2018,18,32,Washington Commanders,-1.614427941,0.3488918077
2018,18,30,Tampa Bay Buccaneers,-1.667154859,0.3436191159
2018,18,10,Denver Broncos,-1.722221898,0.338112412
2018,18,11,Detroit Lions,-1.966758459,0.3136587559
2018,18,12,Green Bay Packers,-2.090349069,0.3012996948
2018,18,4,Buffalo Bills,-3.171041732,0.1932304286
2018,18,17,Miami Dolphins,-3.293354586,0.1809991432
2018,18,28,San Francisco 49ers,-4.042797699,0.1060548319
2018,18,22,New York Jets,-4.459264396,0.06440816214
2018,18,23,Las Vegas Raiders,-4.691568005,0.04117780129
2018,18,1,Arizona Cardinals,-5.103346018,0
2018,19,16,Kansas City Chiefs,5.75461235,1
2018,19,20,New Orleans Saints,5.044605627,0.9289993277
2018,19,26,Los Angeles Rams,4.577751045,0.8823138695
2018,19,19,New England Patriots,3.592532295,0.7837919945
2018,19,6,Chicago Bears,3.032586322,0.7277973971
2018,19,25,Pittsburgh Steelers,2.33604982,0.658143747
2018,19,27,Los Angeles Chargers,2.328618273,0.6574005922
2018,19,3,Baltimore Ravens,1.991874281,0.6237261931
2018,19,29,Seattle Seahawks,1.522870189,0.5768257839
2018,19,24,Philadelphia Eagles,1.114444872,0.5359832521
2018,19,14,Indianapolis Colts,0.9481395431,0.5193527193
2018,19,13,Houston Texans,0.7574596814,0.5002847331
2018,19,31,Tennessee Titans,0.568248335,0.4813635985
2018,19,5,Carolina Panthers,0.3312301578,0.4576617807
2018,19,8,Cleveland Browns,0.153675552,0.4399063202
2018,19,18,Minnesota Vikings,0.055088782,0.4300476432
2018,19,9,Dallas Cowboys,-0.04094516413,0.4204442486
2018,19,2,Atlanta Falcons,-0.8512832169,0.3394104433
2018,19,7,Cincinnati Bengals,-1.067400717,0.3177986933
2018,19,15,Jacksonville Jaguars,-1.28411416,0.2961273489
2018,19,10,Denver Broncos,-1.313720416,0.2931667233
2018,19,30,Tampa Bay Buccaneers,-1.451078388,0.2794309262
2018,19,11,Detroit Lions,-1.602885582,0.2642502067
2018,19,12,Green Bay Packers,-1.660914191,0.2584473459
2018,19,21,New York Giants,-1.790988102,0.2454399548
2018,19,32,Washington Commanders,-1.835316027,0.2410071623
2018,19,4,Buffalo Bills,-2.859364603,0.1386023047
2018,19,17,Miami Dolphins,-2.89693711,0.1348450539
2018,19,28,San Francisco 49ers,-3.310062298,0.09353253521
2018,19,22,New York Jets,-3.915315849,0.03300718006
2018,19,23,Las Vegas Raiders,-3.984073651,0.02613139987
2018,19,1,Arizona Cardinals,-4.24538765,0
2018,20,26,Los Angeles Rams,5.418986826,1
2018,20,19,New England Patriots,5.23979403,0.9820807204
2018,20,16,Kansas City Chiefs,5.134668646,0.971568182
2018,20,20,New Orleans Saints,4.853583758,0.9434596932
2018,20,6,Chicago Bears,3.52908779,0.8110100964
2018,20,27,Los Angeles Chargers,2.429678781,0.7010691955
2018,20,25,Pittsburgh Steelers,2.354429246,0.693544242
2018,20,3,Baltimore Ravens,1.944187635,0.6525200809
2018,20,29,Seattle Seahawks,1.668528,0.6249541173
2018,20,24,Philadelphia Eagles,1.080229,0.5661242173
2018,20,14,Indianapolis Colts,1.051392475,0.5632405648
2018,20,13,Houston Texans,0.9013502043,0.5482363378
2018,20,31,Tennessee Titans,0.7039448275,0.5284958001
2018,20,18,Minnesota Vikings,0.4234268026,0.5004439977
2018,20,5,Carolina Panthers,0.1803710434,0.4761384217
2018,20,8,Cleveland Browns,-0.05546539632,0.4525547778
2018,20,9,Dallas Cowboys,-0.09882581399,0.448218736
2018,20,2,Atlanta Falcons,-1.10123959,0.3479773584
2018,20,7,Cincinnati Bengals,-1.382059985,0.3198953189
2018,20,11,Detroit Lions,-1.472457582,0.3108555592
2018,20,12,Green Bay Packers,-1.537151436,0.3043861738
2018,20,15,Jacksonville Jaguars,-1.566388729,0.3014624445
2018,20,10,Denver Broncos,-1.591964139,0.2989049035
2018,20,30,Tampa Bay Buccaneers,-1.752466901,0.2828546273
2018,20,21,New York Giants,-2.029161566,0.2551851608
2018,20,32,Washington Commanders,-2.076049104,0.2504964069
2018,20,4,Buffalo Bills,-2.806035118,0.1774978056
2018,20,17,Miami Dolphins,-2.851629177,0.1729383996
2018,20,28,San Francisco 49ers,-3.567415332,0.1013597842
2018,20,22,New York Jets,-3.955018883,0.06259942905
2018,20,23,Las Vegas Raiders,-4.489317138,0.009169603627
2018,20,1,Arizona Cardinals,-4.581013174,0
2018,21,19,New England Patriots,5.977384084,1
2018,21,16,Kansas City Chiefs,4.321014905,0.8343630821
2018,21,20,New Orleans Saints,3.764236915,0.7786852831
2018,21,26,Los Angeles Rams,3.195492198,0.7218108113
2018,21,6,Chicago Bears,2.926369901,0.6948985817
2018,21,25,Pittsburgh Steelers,2.014490181,0.6037106097
2018,21,27,Los Angeles Chargers,2.009605975,0.6032221891
2018,21,3,Baltimore Ravens,1.602581243,0.5625197159
2018,21,29,Seattle Seahawks,1.145648826,0.5168264742
2018,21,14,Indianapolis Colts,1.042533781,0.5065149697
2018,21,13,Houston Texans,0.9233915804,0.4946007496
2018,21,31,Tennessee Titans,0.7655659916,0.4788181907
2018,21,24,Philadelphia Eagles,0.4449144009,0.4467530317
2018,21,18,Minnesota Vikings,0.3568885605,0.4379504476
2018,21,5,Carolina Panthers,0.02818626378,0.405080218
2018,21,8,Cleveland Browns,-0.0518710561,0.397074486
2018,21,9,Dallas Cowboys,-0.241950071,0.3780665845
2018,21,2,Atlanta Falcons,-1.031420191,0.2991195725
2018,21,15,Jacksonville Jaguars,-1.103641408,0.2918974508
2018,21,7,Cincinnati Bengals,-1.149136951,0.2873478965
2018,21,11,Detroit Lions,-1.187723627,0.2834892289
2018,21,12,Green Bay Packers,-1.237498473,0.2785117443
2018,21,10,Denver Broncos,-1.407591414,0.2615024502
2018,21,30,Tampa Bay Buccaneers,-1.571360754,0.2451255161
2018,21,21,New York Giants,-1.772804459,0.2249811457
2018,21,32,Washington Commanders,-1.81015042,0.2212465496
2018,21,4,Buffalo Bills,-1.981349365,0.2041266551
2018,21,17,Miami Dolphins,-2.024222036,0.199839388
2018,21,22,New York Jets,-2.936608627,0.1086007289
2018,21,28,San Francisco 49ers,-3.184608051,0.08380078648
2018,21,23,Las Vegas Raiders,-3.803751989,0.02188639269
2018,21,1,Arizona Cardinals,-4.022615916,0
2019,1,19,New England Patriots,7.130040222,1
2019,1,16,Kansas City Chiefs,2.924181426,0.5794141204
2019,1,26,Los Angeles Rams,1.963737393,0.4833697171
2019,1,6,Chicago Bears,1.68646379,0.4556423568
2019,1,31,Tennessee Titans,1.535838155,0.4405797933
2019,1,27,Los Angeles Chargers,1.500100523,0.43700603
2019,1,20,New Orleans Saints,1.498623723,0.4368583501
2019,1,18,Minnesota Vikings,1.370405626,0.4240365404
2019,1,29,Seattle Seahawks,1.166227251,0.4036187029
2019,1,3,Baltimore Ravens,0.6816265315,0.3551586309
2019,1,14,Indianapolis Colts,0.6793711586,0.3549330936
2019,1,12,Green Bay Packers,0.4511494711,0.3321109249
2019,1,25,Pittsburgh Steelers,0.3203289521,0.319028873
2019,1,11,Detroit Lions,0.1897812369,0.3059741015
2019,1,4,Buffalo Bills,0.1769218093,0.3046881587
2019,1,9,Dallas Cowboys,-0.2514559395,0.2618503838
2019,1,24,Philadelphia Eagles,-0.2558403451,0.2614119433
2019,1,13,Houston Texans,-0.4214863552,0.2448473423
2019,1,28,San Francisco 49ers,-0.6056170544,0.2264342723
2019,1,8,Cleveland Browns,-0.9591829664,0.1910776811
2019,1,23,Las Vegas Raiders,-1.075595639,0.1794364139
2019,1,15,Jacksonville Jaguars,-1.20062514,0.1669334637
2019,1,5,Carolina Panthers,-1.351619469,0.1518340309
2019,1,22,New York Jets,-1.442571478,0.14273883
2019,1,1,Arizona Cardinals,-1.594307232,0.1275652546
2019,1,10,Denver Broncos,-1.652045545,0.1217914233
2019,1,7,Cincinnati Bengals,-1.691371964,0.1178587814
2019,1,2,Atlanta Falcons,-1.701756751,0.1168203027
2019,1,17,Miami Dolphins,-1.785000059,0.1084959719
2019,1,21,New York Giants,-1.81973697,0.1050222808
2019,1,32,Washington Commanders,-2.596624584,0.0273335194
